,dado,data,partido,variavel
683,17,2015-03-01,DEM,num_deputados
684,39,2015-03-01,DEM,governismo
685,94,2015-03-01,DEM,fidelidade_lider
686,4,2015-03-01,DEM,dispersao
687,88,2015-03-01,PRB,rice
688,14,2015-03-01,PRB,num_deputados
689,83,2015-03-01,PRB,governismo
690,98,2015-03-01,PRB,fidelidade_lider
691,4,2015-03-01,PRB,dispersao
692,88,2015-03-01,SDD,rice
693,11,2015-03-01,SDD,num_deputados
694,40,2015-03-01,SDD,governismo
695,94,2015-03-01,SDD,fidelidade_lider
696,4,2015-03-01,SDD,dispersao
697,94,2015-03-01,PCdoB,rice
698,10,2015-03-01,PCdoB,num_deputados
699,93,2015-03-01,PCdoB,governismo
700,97,2015-03-01,PCdoB,fidelidade_lider
701,2,2015-03-01,PCdoB,dispersao
702,63,2015-03-01,PMN,rice
703,2,2015-03-01,PMN,num_deputados
704,69,2015-03-01,PMN,governismo
705,90,2015-03-01,PMN,fidelidade_lider
706,3,2015-03-01,PMN,dispersao
707,69,2015-03-01,PTN,rice
708,3,2015-03-01,PTN,num_deputados
709,80,2015-03-01,PTN,governismo
710,88,2015-03-01,PTN,fidelidade_lider
711,10,2015-03-01,PTN,dispersao
712,91,2015-03-01,PSDB,rice
713,42,2015-03-01,PSDB,num_deputados
714,39,2015-03-01,PSDB,governismo
715,94,2015-03-01,PSDB,fidelidade_lider
716,3,2015-03-01,PSDB,dispersao
717,0,2015-03-01,PRTB,rice
718,1,2015-03-01,PRTB,num_deputados
719,70,2015-03-01,PRTB,governismo
720,90,2015-03-01,PRTB,fidelidade_lider
721,0,2015-03-01,PRTB,dispersao
722,0,2015-03-01,PSL,rice
723,1,2015-03-01,PSL,num_deputados
724,91,2015-03-01,PSL,governismo
725,73,2015-03-01,PSL,fidelidade_lider
726,0,2015-03-01,PSL,dispersao
727,64,2015-03-01,PP,rice
728,28,2015-03-01,PP,num_deputados
729,55,2015-03-01,PP,governismo
730,85,2015-03-01,PP,fidelidade_lider
731,13,2015-03-01,PP,dispersao
732,68,2015-03-01,PTC,rice
733,2,2015-03-01,PTC,num_deputados
734,84,2015-03-01,PTC,governismo
735,90,2015-03-01,PTC,fidelidade_lider
736,2,2015-03-01,PTC,dispersao
737,79,2015-03-01,PDT,rice
738,15,2015-03-01,PDT,num_deputados
739,69,2015-03-01,PDT,governismo
740,93,2015-03-01,PDT,fidelidade_lider
741,8,2015-03-01,PDT,dispersao
742,0,2015-03-01,PTdoB,rice
743,1,2015-03-01,PTdoB,num_deputados
744,100,2015-03-01,PTdoB,governismo
745,0,2015-03-01,PTdoB,dispersao
746,50,2015-03-01,PEN,rice
747,2,2015-03-01,PEN,num_deputados
748,62,2015-03-01,PEN,governismo
749,95,2015-03-01,PEN,fidelidade_lider
750,6,2015-03-01,PEN,dispersao
751,91,2015-03-01,PPS,rice
752,8,2015-03-01,PPS,num_deputados
753,51,2015-03-01,PPS,governismo
754,96,2015-03-01,PPS,fidelidade_lider
755,3,2015-03-01,PPS,dispersao
756,74,2015-03-01,PROS,rice
757,9,2015-03-01,PROS,num_deputados
758,85,2015-03-01,PROS,governismo
759,89,2015-03-01,PROS,fidelidade_lider
760,9,2015-03-01,PROS,dispersao
761,92,2007-07-01,PSC,rice
762,6,2007-07-01,PSC,num_deputados
763,93,2007-07-01,PSC,governismo
764,94,2007-07-01,PSC,fidelidade_lider
765,3,2007-07-01,PSC,dispersao
766,98,2007-07-01,PT,rice
767,70,2007-07-01,PT,num_deputados
768,99,2007-07-01,PT,governismo
769,99,2007-07-01,PT,fidelidade_lider
770,1,2007-07-01,PT,dispersao
771,90,2007-07-01,PMDB,rice
772,72,2007-07-01,PMDB,num_deputados
773,90,2007-07-01,PMDB,governismo
774,96,2007-07-01,PMDB,fidelidade_lider
775,4,2007-07-01,PMDB,dispersao
776,94,2007-07-01,PAN,rice
777,4,2007-07-01,PAN,num_deputados
778,95,2007-07-01,PAN,governismo
779,100,2007-07-01,PAN,fidelidade_lider
780,2,2007-07-01,PAN,dispersao
781,88,2007-07-01,PTB,rice
782,18,2007-07-01,PTB,num_deputados
783,93,2007-07-01,PTB,governismo
784,94,2007-07-01,PTB,fidelidade_lider
785,5,2007-07-01,PTB,dispersao
786,88,2007-07-01,PV,rice
787,11,2007-07-01,PV,num_deputados
788,89,2007-07-01,PV,governismo
789,94,2007-07-01,PV,fidelidade_lider
790,5,2007-07-01,PV,dispersao
791,88,2007-07-01,PSB,rice
792,24,2007-07-01,PSB,num_deputados
793,91,2007-07-01,PSB,governismo
794,97,2007-07-01,PSB,fidelidade_lider
795,4,2007-07-01,PSB,dispersao
796,93,2007-07-01,PSOL,rice
797,3,2007-07-01,PSOL,num_deputados
798,64,2007-07-01,PSOL,governismo
799,99,2007-07-01,PSOL,fidelidade_lider
800,1,2007-07-01,PSOL,dispersao
801,39,2007-07-01,PHS,rice
802,2,2007-07-01,PHS,num_deputados
803,93,2007-07-01,PHS,governismo
804,94,2007-07-01,PHS,fidelidade_lider
805,3,2007-07-01,PHS,dispersao
806,93,2007-07-01,PR,rice
807,31,2007-07-01,PR,num_deputados
808,91,2007-07-01,PR,governismo
809,98,2007-07-01,PR,fidelidade_lider
810,3,2007-07-01,PR,dispersao
811,84,2007-07-01,DEM,rice
812,43,2007-07-01,DEM,num_deputados
813,51,2007-07-01,DEM,governismo
814,94,2007-07-01,DEM,fidelidade_lider
815,7,2007-07-01,DEM,dispersao
816,7,2007-07-01,PRB,rice
817,1,2007-07-01,PRB,num_deputados
818,93,2007-07-01,PRB,governismo
819,89,2007-07-01,PRB,fidelidade_lider
820,0,2007-07-01,PRB,dispersao
821,98,2007-07-01,PCdoB,rice
822,12,2007-07-01,PCdoB,num_deputados
823,93,2007-07-01,PCdoB,governismo
824,99,2007-07-01,PCdoB,fidelidade_lider
825,1,2007-07-01,PCdoB,dispersao
826,89,2007-07-01,PMN,rice
827,4,2007-07-01,PMN,num_deputados
828,95,2007-07-01,PMN,governismo
829,93,2007-07-01,PMN,fidelidade_lider
830,3,2007-07-01,PMN,dispersao
831,89,2007-07-01,PSDB,rice
832,46,2007-07-01,PSDB,num_deputados
833,46,2007-07-01,PSDB,governismo
834,95,2007-07-01,PSDB,fidelidade_lider
835,4,2007-07-01,PSDB,dispersao
836,89,2007-07-01,PP,rice
837,33,2007-07-01,PP,num_deputados
838,92,2007-07-01,PP,governismo
839,96,2007-07-01,PP,fidelidade_lider
840,4,2007-07-01,PP,dispersao
841,34,2007-07-01,PTC,rice
842,2,2007-07-01,PTC,num_deputados
843,89,2007-07-01,PTC,governismo
844,90,2007-07-01,PTC,fidelidade_lider
845,2,2007-07-01,PTC,dispersao
846,92,2007-07-01,PDT,rice
847,20,2007-07-01,PDT,num_deputados
848,94,2007-07-01,PDT,governismo
849,96,2007-07-01,PDT,fidelidade_lider
850,3,2007-07-01,PDT,dispersao
851,3,2007-07-01,PTdoB,rice
852,1,2007-07-01,PTdoB,num_deputados
853,91,2007-07-01,PTdoB,governismo
854,0,2007-07-01,PTdoB,dispersao
855,80,2007-07-01,PPS,rice
856,11,2007-07-01,PPS,num_deputados
857,47,2007-07-01,PPS,governismo
858,93,2007-07-01,PPS,fidelidade_lider
859,7,2007-07-01,PPS,dispersao
860,89,2009-10-01,PSC,rice
861,9,2009-10-01,PSC,num_deputados
862,82,2009-10-01,PSC,governismo
863,97,2009-10-01,PSC,fidelidade_lider
864,4,2009-10-01,PSC,dispersao
865,97,2009-10-01,PT,rice
866,56,2009-10-01,PT,num_deputados
867,96,2009-10-01,PT,governismo
868,99,2009-10-01,PT,fidelidade_lider
869,1,2009-10-01,PT,dispersao
870,87,2009-10-01,PMDB,rice
871,63,2009-10-01,PMDB,num_deputados
872,85,2009-10-01,PMDB,governismo
873,95,2009-10-01,PMDB,fidelidade_lider
874,5,2009-10-01,PMDB,dispersao
875,88,2009-10-01,PTB,rice
876,15,2009-10-01,PTB,num_deputados
877,82,2009-10-01,PTB,governismo
878,95,2009-10-01,PTB,fidelidade_lider
879,4,2009-10-01,PTB,dispersao
880,85,2009-10-01,PV,rice
881,9,2009-10-01,PV,num_deputados
882,83,2009-10-01,PV,governismo
883,95,2009-10-01,PV,fidelidade_lider
884,5,2009-10-01,PV,dispersao
885,87,2009-10-01,PSB,rice
886,19,2009-10-01,PSB,num_deputados
887,86,2009-10-01,PSB,governismo
888,97,2009-10-01,PSB,fidelidade_lider
889,5,2009-10-01,PSB,dispersao
890,94,2009-10-01,PSOL,rice
891,3,2009-10-01,PSOL,num_deputados
892,74,2009-10-01,PSOL,governismo
893,100,2009-10-01,PSOL,fidelidade_lider
894,2,2009-10-01,PSOL,dispersao
895,0,2009-10-01,PHS,rice
896,1,2009-10-01,PHS,num_deputados
897,95,2009-10-01,PHS,governismo
898,33,2009-10-01,PHS,fidelidade_lider
899,0,2009-10-01,PHS,dispersao
900,90,2009-10-01,PR,rice
901,28,2009-10-01,PR,num_deputados
902,84,2009-10-01,PR,governismo
903,96,2009-10-01,PR,fidelidade_lider
904,4,2009-10-01,PR,dispersao
905,82,2009-10-01,DEM,rice
906,35,2009-10-01,DEM,num_deputados
907,58,2009-10-01,DEM,governismo
908,95,2009-10-01,DEM,fidelidade_lider
909,7,2009-10-01,DEM,dispersao
910,75,2009-10-01,PRB,rice
911,2,2009-10-01,PRB,num_deputados
912,90,2009-10-01,PRB,governismo
913,94,2009-10-01,PRB,fidelidade_lider
914,1,2009-10-01,PRB,dispersao
915,79,2009-10-01,PMN,rice
916,3,2009-10-01,PMN,num_deputados
917,88,2009-10-01,PMN,governismo
918,94,2009-10-01,PMN,fidelidade_lider
919,5,2009-10-01,PMN,dispersao
920,81,2009-10-01,PSDB,rice
921,37,2009-10-01,PSDB,num_deputados
922,58,2009-10-01,PSDB,governismo
923,90,2009-10-01,PSDB,fidelidade_lider
924,7,2009-10-01,PSDB,dispersao
925,87,2009-10-01,PP,rice
926,25,2009-10-01,PP,num_deputados
927,84,2009-10-01,PP,governismo
928,95,2009-10-01,PP,fidelidade_lider
929,5,2009-10-01,PP,dispersao
930,14,2009-10-01,PTC,rice
931,1,2009-10-01,PTC,num_deputados
932,59,2009-10-01,PTC,governismo
933,56,2009-10-01,PTC,fidelidade_lider
934,4,2009-10-01,PTC,dispersao
935,88,2009-10-01,PDT,rice
936,17,2009-10-01,PDT,num_deputados
937,86,2009-10-01,PDT,governismo
938,97,2009-10-01,PDT,fidelidade_lider
939,4,2009-10-01,PDT,dispersao
940,0,2009-10-01,PTdoB,rice
941,1,2009-10-01,PTdoB,num_deputados
942,87,2009-10-01,PTdoB,governismo
943,0,2009-10-01,PTdoB,dispersao
944,85,2009-10-01,PPS,rice
945,8,2009-10-01,PPS,num_deputados
946,59,2009-10-01,PPS,governismo
947,94,2009-10-01,PPS,fidelidade_lider
948,5,2009-10-01,PPS,dispersao
949,90,2005-04-01,PSC,rice
950,4,2005-04-01,PSC,num_deputados
951,100,2005-04-01,PSC,governismo
952,100,2005-04-01,PSC,fidelidade_lider
953,0,2005-04-01,PSC,dispersao
954,84,2005-04-01,PT,rice
955,66,2005-04-01,PT,num_deputados
956,89,2005-04-01,PT,governismo
957,82,2005-04-01,PT,fidelidade_lider
958,6,2005-04-01,PT,dispersao
959,77,2005-04-01,PMDB,rice
960,52,2005-04-01,PMDB,num_deputados
961,81,2005-04-01,PMDB,governismo
962,86,2005-04-01,PMDB,fidelidade_lider
963,8,2005-04-01,PMDB,dispersao
964,79,2005-04-01,PTB,rice
965,32,2005-04-01,PTB,num_deputados
966,82,2005-04-01,PTB,governismo
967,91,2005-04-01,PTB,fidelidade_lider
968,8,2005-04-01,PTB,dispersao
969,88,2005-04-01,PL,rice
970,29,2005-04-01,PL,num_deputados
971,88,2005-04-01,PL,governismo
972,96,2005-04-01,PL,fidelidade_lider
973,4,2005-04-01,PL,dispersao
974,82,2005-04-01,PV,rice
975,4,2005-04-01,PV,num_deputados
976,74,2005-04-01,PV,governismo
977,90,2005-04-01,PV,fidelidade_lider
978,5,2005-04-01,PV,dispersao
979,88,2005-04-01,PSB,rice
980,11,2005-04-01,PSB,num_deputados
981,90,2005-04-01,PSB,governismo
982,92,2005-04-01,PSB,fidelidade_lider
983,4,2005-04-01,PSB,dispersao
984,90,2005-04-01,DEM,rice
985,38,2005-04-01,DEM,num_deputados
986,67,2005-04-01,DEM,governismo
987,96,2005-04-01,DEM,fidelidade_lider
988,3,2005-04-01,DEM,dispersao
989,94,2005-04-01,PCdoB,rice
990,7,2005-04-01,PCdoB,num_deputados
991,79,2005-04-01,PCdoB,governismo
992,91,2005-04-01,PCdoB,fidelidade_lider
993,0,2005-04-01,PCdoB,dispersao
994,86,2005-04-01,PSDB,rice
995,32,2005-04-01,PSDB,num_deputados
996,68,2005-04-01,PSDB,governismo
997,93,2005-04-01,PSDB,fidelidade_lider
998,5,2005-04-01,PSDB,dispersao
999,0,2005-04-01,PSL,rice
1000,1,2005-04-01,PSL,num_deputados
1001,94,2005-04-01,PSL,governismo
1002,100,2005-04-01,PSL,fidelidade_lider
1003,0,2005-04-01,PSL,dispersao
1004,63,2005-04-01,PRONA,rice
1005,2,2005-04-01,PRONA,num_deputados
1006,43,2005-04-01,PRONA,governismo
1007,0,2005-04-01,PRONA,dispersao
1008,86,2005-04-01,PP,rice
1009,33,2005-04-01,PP,num_deputados
1010,86,2005-04-01,PP,governismo
1011,92,2005-04-01,PP,fidelidade_lider
1012,6,2005-04-01,PP,dispersao
1013,87,2005-04-01,PDT,rice
1014,8,2005-04-01,PDT,num_deputados
1015,82,2005-04-01,PDT,governismo
1016,91,2005-04-01,PDT,fidelidade_lider
1017,5,2005-04-01,PDT,dispersao
1018,91,2005-04-01,PPS,rice
1019,15,2005-04-01,PPS,num_deputados
1020,86,2005-04-01,PPS,governismo
1021,97,2005-04-01,PPS,fidelidade_lider
1022,4,2005-04-01,PPS,dispersao
1023,99,2003-06-01,PT,rice
1024,75,2003-06-01,PT,num_deputados
1025,100,2003-06-01,PT,governismo
1026,100,2003-06-01,PT,fidelidade_lider
1027,0,2003-06-01,PT,dispersao
1028,87,2003-06-01,PMDB,rice
1029,48,2003-06-01,PMDB,num_deputados
1030,87,2003-06-01,PMDB,governismo
1031,95,2003-06-01,PMDB,fidelidade_lider
1032,6,2003-06-01,PMDB,dispersao
1033,0,2003-06-01,PST,rice
1034,1,2003-06-01,PST,num_deputados
1035,100,2003-06-01,PST,governismo
1036,0,2003-06-01,PST,dispersao
1037,96,2003-06-01,PTB,rice
1038,33,2003-06-01,PTB,num_deputados
1039,95,2003-06-01,PTB,governismo
1040,100,2003-06-01,PTB,fidelidade_lider
1041,2,2003-06-01,PTB,dispersao
1042,94,2003-06-01,PL,rice
1043,24,2003-06-01,PL,num_deputados
1044,97,2003-06-01,PL,governismo
1045,98,2003-06-01,PL,fidelidade_lider
1046,3,2003-06-01,PL,dispersao
1047,77,2003-06-01,PV,rice
1048,4,2003-06-01,PV,num_deputados
1049,82,2003-06-01,PV,governismo
1050,92,2003-06-01,PV,fidelidade_lider
1051,8,2003-06-01,PV,dispersao
1052,94,2003-06-01,PSB,rice
1053,21,2003-06-01,PSB,num_deputados
1054,96,2003-06-01,PSB,governismo
1055,97,2003-06-01,PSB,fidelidade_lider
1056,2,2003-06-01,PSB,dispersao
1057,81,2003-06-01,DEM,rice
1058,53,2003-06-01,DEM,num_deputados
1059,55,2003-06-01,DEM,governismo
1060,93,2003-06-01,DEM,fidelidade_lider
1061,8,2003-06-01,DEM,dispersao
1062,99,2003-06-01,PCdoB,rice
1063,9,2003-06-01,PCdoB,num_deputados
1064,100,2003-06-01,PCdoB,governismo
1065,100,2003-06-01,PCdoB,fidelidade_lider
1066,0,2003-06-01,PCdoB,dispersao
1067,48,2003-06-01,PMN,rice
1068,2,2003-06-01,PMN,num_deputados
1069,100,2003-06-01,PMN,governismo
1070,0,2003-06-01,PMN,dispersao
1071,82,2003-06-01,PSDB,rice
1072,43,2003-06-01,PSDB,num_deputados
1073,62,2003-06-01,PSDB,governismo
1074,91,2003-06-01,PSDB,fidelidade_lider
1075,7,2003-06-01,PSDB,dispersao
1076,95,2003-06-01,PRONA,rice
1077,5,2003-06-01,PRONA,num_deputados
1078,54,2003-06-01,PRONA,governismo
1079,1,2003-06-01,PRONA,dispersao
1080,83,2003-06-01,PP,rice
1081,31,2003-06-01,PP,num_deputados
1082,92,2003-06-01,PP,governismo
1083,97,2003-06-01,PP,fidelidade_lider
1084,7,2003-06-01,PP,dispersao
1085,91,2003-06-01,PDT,rice
1086,11,2003-06-01,PDT,num_deputados
1087,94,2003-06-01,PDT,governismo
1088,96,2003-06-01,PDT,fidelidade_lider
1089,3,2003-06-01,PDT,dispersao
1090,97,2003-06-01,PPS,rice
1091,16,2003-06-01,PPS,num_deputados
1092,98,2003-06-01,PPS,governismo
1093,100,2003-06-01,PPS,fidelidade_lider
1094,1,2003-06-01,PPS,dispersao
1095,74,2003-06-01,PPB,rice
1096,32,2003-06-01,PPB,num_deputados
1097,65,2003-06-01,PPB,governismo
1098,83,2003-06-01,PPB,fidelidade_lider
1099,9,2003-06-01,PPB,dispersao
1100,95,2004-08-01,PSC,rice
1101,5,2004-08-01,PSC,num_deputados
1102,96,2004-08-01,PSC,governismo
1103,95,2004-08-01,PSC,fidelidade_lider
1104,2,2004-08-01,PSC,dispersao
1105,98,2004-08-01,PT,rice
1106,67,2004-08-01,PT,num_deputados
1107,97,2004-08-01,PT,governismo
1108,99,2004-08-01,PT,fidelidade_lider
1109,1,2004-08-01,PT,dispersao
1110,81,2004-08-01,PMDB,rice
1111,49,2004-08-01,PMDB,num_deputados
1112,89,2004-08-01,PMDB,governismo
1113,88,2004-08-01,PMDB,fidelidade_lider
1114,7,2004-08-01,PMDB,dispersao
1115,85,2004-08-01,PTB,rice
1116,33,2004-08-01,PTB,num_deputados
1117,92,2004-08-01,PTB,governismo
1118,92,2004-08-01,PTB,fidelidade_lider
1119,6,2004-08-01,PTB,dispersao
1120,94,2004-08-01,PL,rice
1121,27,2004-08-01,PL,num_deputados
1122,97,2004-08-01,PL,governismo
1123,98,2004-08-01,PL,fidelidade_lider
1124,2,2004-08-01,PL,dispersao
1125,70,2004-08-01,PV,rice
1126,4,2004-08-01,PV,num_deputados
1127,82,2004-08-01,PV,governismo
1128,87,2004-08-01,PV,fidelidade_lider
1129,9,2004-08-01,PV,dispersao
1130,95,2004-08-01,PSB,rice
1131,13,2004-08-01,PSB,num_deputados
1132,98,2004-08-01,PSB,governismo
1133,97,2004-08-01,PSB,fidelidade_lider
1134,2,2004-08-01,PSB,dispersao
1135,86,2004-08-01,DEM,rice
1136,36,2004-08-01,DEM,num_deputados
1137,64,2004-08-01,DEM,governismo
1138,95,2004-08-01,DEM,fidelidade_lider
1139,6,2004-08-01,DEM,dispersao
1140,98,2004-08-01,PCdoB,rice
1141,7,2004-08-01,PCdoB,num_deputados
1142,97,2004-08-01,PCdoB,governismo
1143,100,2004-08-01,PCdoB,fidelidade_lider
1144,1,2004-08-01,PCdoB,dispersao
1145,88,2004-08-01,PSDB,rice
1146,28,2004-08-01,PSDB,num_deputados
1147,63,2004-08-01,PSDB,governismo
1148,94,2004-08-01,PSDB,fidelidade_lider
1149,5,2004-08-01,PSDB,dispersao
1150,0,2004-08-01,PSL,rice
1151,1,2004-08-01,PSL,num_deputados
1152,100,2004-08-01,PSL,governismo
1153,100,2004-08-01,PSL,fidelidade_lider
1154,0,2004-08-01,PSL,dispersao
1155,63,2004-08-01,PRONA,rice
1156,2,2004-08-01,PRONA,num_deputados
1157,50,2004-08-01,PRONA,governismo
1158,0,2004-08-01,PRONA,dispersao
1159,84,2004-08-01,PP,rice
1160,33,2004-08-01,PP,num_deputados
1161,92,2004-08-01,PP,governismo
1162,92,2004-08-01,PP,fidelidade_lider
1163,6,2004-08-01,PP,dispersao
1164,87,2004-08-01,PDT,rice
1165,7,2004-08-01,PDT,num_deputados
1166,82,2004-08-01,PDT,governismo
1167,92,2004-08-01,PDT,fidelidade_lider
1168,4,2004-08-01,PDT,dispersao
1169,91,2004-08-01,PPS,rice
1170,15,2004-08-01,PPS,num_deputados
1171,94,2004-08-01,PPS,governismo
1172,93,2004-08-01,PPS,fidelidade_lider
1173,3,2004-08-01,PPS,dispersao
1174,92,2007-08-01,PSC,rice
1175,7,2007-08-01,PSC,num_deputados
1176,93,2007-08-01,PSC,governismo
1177,93,2007-08-01,PSC,fidelidade_lider
1178,3,2007-08-01,PSC,dispersao
1179,98,2007-08-01,PT,rice
1180,69,2007-08-01,PT,num_deputados
1181,99,2007-08-01,PT,governismo
1182,99,2007-08-01,PT,fidelidade_lider
1183,1,2007-08-01,PT,dispersao
1184,91,2007-08-01,PMDB,rice
1185,71,2007-08-01,PMDB,num_deputados
1186,90,2007-08-01,PMDB,governismo
1187,96,2007-08-01,PMDB,fidelidade_lider
1188,4,2007-08-01,PMDB,dispersao
1189,92,2007-08-01,PAN,rice
1190,4,2007-08-01,PAN,num_deputados
1191,94,2007-08-01,PAN,governismo
1192,100,2007-08-01,PAN,fidelidade_lider
1193,2,2007-08-01,PAN,dispersao
1194,89,2007-08-01,PTB,rice
1195,18,2007-08-01,PTB,num_deputados
1196,94,2007-08-01,PTB,governismo
1197,95,2007-08-01,PTB,fidelidade_lider
1198,5,2007-08-01,PTB,dispersao
1199,88,2007-08-01,PV,rice
1200,11,2007-08-01,PV,num_deputados
1201,90,2007-08-01,PV,governismo
1202,94,2007-08-01,PV,fidelidade_lider
1203,5,2007-08-01,PV,dispersao
1204,88,2007-08-01,PSB,rice
1205,24,2007-08-01,PSB,num_deputados
1206,92,2007-08-01,PSB,governismo
1207,97,2007-08-01,PSB,fidelidade_lider
1208,4,2007-08-01,PSB,dispersao
1209,91,2007-08-01,PSOL,rice
1210,3,2007-08-01,PSOL,num_deputados
1211,66,2007-08-01,PSOL,governismo
1212,99,2007-08-01,PSOL,fidelidade_lider
1213,1,2007-08-01,PSOL,dispersao
1214,44,2007-08-01,PHS,rice
1215,2,2007-08-01,PHS,num_deputados
1216,94,2007-08-01,PHS,governismo
1217,94,2007-08-01,PHS,fidelidade_lider
1218,3,2007-08-01,PHS,dispersao
1219,94,2007-08-01,PR,rice
1220,31,2007-08-01,PR,num_deputados
1221,91,2007-08-01,PR,governismo
1222,98,2007-08-01,PR,fidelidade_lider
1223,2,2007-08-01,PR,dispersao
1224,85,2007-08-01,DEM,rice
1225,41,2007-08-01,DEM,num_deputados
1226,56,2007-08-01,DEM,governismo
1227,94,2007-08-01,DEM,fidelidade_lider
1228,6,2007-08-01,DEM,dispersao
1229,38,2007-08-01,PRB,rice
1230,2,2007-08-01,PRB,num_deputados
1231,95,2007-08-01,PRB,governismo
1232,97,2007-08-01,PRB,fidelidade_lider
1233,0,2007-08-01,PRB,dispersao
1234,97,2007-08-01,PCdoB,rice
1235,12,2007-08-01,PCdoB,num_deputados
1236,92,2007-08-01,PCdoB,governismo
1237,99,2007-08-01,PCdoB,fidelidade_lider
1238,1,2007-08-01,PCdoB,dispersao
1239,89,2007-08-01,PMN,rice
1240,4,2007-08-01,PMN,num_deputados
1241,95,2007-08-01,PMN,governismo
1242,93,2007-08-01,PMN,fidelidade_lider
1243,3,2007-08-01,PMN,dispersao
1244,91,2007-08-01,PSDB,rice
1245,43,2007-08-01,PSDB,num_deputados
1246,50,2007-08-01,PSDB,governismo
1247,96,2007-08-01,PSDB,fidelidade_lider
1248,3,2007-08-01,PSDB,dispersao
1249,90,2007-08-01,PP,rice
1250,33,2007-08-01,PP,num_deputados
1251,93,2007-08-01,PP,governismo
1252,96,2007-08-01,PP,fidelidade_lider
1253,4,2007-08-01,PP,dispersao
1254,35,2007-08-01,PTC,rice
1255,2,2007-08-01,PTC,num_deputados
1256,90,2007-08-01,PTC,governismo
1257,91,2007-08-01,PTC,fidelidade_lider
1258,2,2007-08-01,PTC,dispersao
1259,92,2007-08-01,PDT,rice
1260,20,2007-08-01,PDT,num_deputados
1261,94,2007-08-01,PDT,governismo
1262,97,2007-08-01,PDT,fidelidade_lider
1263,3,2007-08-01,PDT,dispersao
1264,5,2007-08-01,PTdoB,rice
1265,1,2007-08-01,PTdoB,num_deputados
1266,93,2007-08-01,PTdoB,governismo
1267,0,2007-08-01,PTdoB,dispersao
1268,84,2007-08-01,PPS,rice
1269,10,2007-08-01,PPS,num_deputados
1270,50,2007-08-01,PPS,governismo
1271,94,2007-08-01,PPS,fidelidade_lider
1272,6,2007-08-01,PPS,dispersao
1273,65,2015-05-01,PSC,rice
1274,9,2015-05-01,PSC,num_deputados
1275,39,2015-05-01,PSC,governismo
1276,50,2015-05-01,PSC,fidelidade_lider
1277,13,2015-05-01,PSC,dispersao
1278,93,2015-05-01,PT,rice
1279,53,2015-05-01,PT,num_deputados
1280,94,2015-05-01,PT,governismo
1281,97,2015-05-01,PT,fidelidade_lider
1282,3,2015-05-01,PT,dispersao
1283,74,2015-05-01,PMDB,rice
1284,53,2015-05-01,PMDB,num_deputados
1285,71,2015-05-01,PMDB,governismo
1286,89,2015-05-01,PMDB,fidelidade_lider
1287,10,2015-05-01,PMDB,dispersao
1288,73,2015-05-01,PSD,rice
1289,27,2015-05-01,PSD,num_deputados
1290,74,2015-05-01,PSD,governismo
1291,88,2015-05-01,PSD,fidelidade_lider
1292,10,2015-05-01,PSD,dispersao
1293,89,2015-05-01,PRP,rice
1294,3,2015-05-01,PRP,num_deputados
1295,81,2015-05-01,PRP,governismo
1296,93,2015-05-01,PRP,fidelidade_lider
1297,3,2015-05-01,PRP,dispersao
1298,44,2015-05-01,PTB,rice
1299,20,2015-05-01,PTB,num_deputados
1300,62,2015-05-01,PTB,governismo
1301,73,2015-05-01,PTB,fidelidade_lider
1302,18,2015-05-01,PTB,dispersao
1303,51,2015-05-01,PV,rice
1304,7,2015-05-01,PV,num_deputados
1305,47,2015-05-01,PV,governismo
1306,89,2015-05-01,PV,fidelidade_lider
1307,15,2015-05-01,PV,dispersao
1308,63,2015-05-01,PSB,rice
1309,27,2015-05-01,PSB,num_deputados
1310,46,2015-05-01,PSB,governismo
1311,83,2015-05-01,PSB,fidelidade_lider
1312,13,2015-05-01,PSB,dispersao
1313,96,2015-05-01,PSOL,rice
1314,4,2015-05-01,PSOL,num_deputados
1315,42,2015-05-01,PSOL,governismo
1316,97,2015-05-01,PSOL,fidelidade_lider
1317,1,2015-05-01,PSOL,dispersao
1318,91,2015-05-01,PHS,rice
1319,4,2015-05-01,PHS,num_deputados
1320,72,2015-05-01,PHS,governismo
1321,89,2015-05-01,PHS,fidelidade_lider
1322,3,2015-05-01,PHS,dispersao
1323,78,2015-05-01,PR,rice
1324,26,2015-05-01,PR,num_deputados
1325,82,2015-05-01,PR,governismo
1326,92,2015-05-01,PR,fidelidade_lider
1327,8,2015-05-01,PR,dispersao
1328,74,2015-05-01,PSDC,rice
1329,2,2015-05-01,PSDC,num_deputados
1330,79,2015-05-01,PSDC,governismo
1331,87,2015-05-01,PSDC,fidelidade_lider
1332,3,2015-05-01,PSDC,dispersao
1333,77,2015-05-01,DEM,rice
1334,17,2015-05-01,DEM,num_deputados
1335,31,2015-05-01,DEM,governismo
1336,90,2015-05-01,DEM,fidelidade_lider
1337,8,2015-05-01,DEM,dispersao
1338,84,2015-05-01,PRB,rice
1339,15,2015-05-01,PRB,num_deputados
1340,85,2015-05-01,PRB,governismo
1341,95,2015-05-01,PRB,fidelidade_lider
1342,6,2015-05-01,PRB,dispersao
1343,83,2015-05-01,SDD,rice
1344,12,2015-05-01,SDD,num_deputados
1345,28,2015-05-01,SDD,governismo
1346,92,2015-05-01,SDD,fidelidade_lider
1347,7,2015-05-01,SDD,dispersao
1348,91,2015-05-01,PCdoB,rice
